# Brothers Summer 2013 (Up to date)
# 1109 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.2 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
27.211,4297.8,15.302,-9.6323,21.488,9.6372,511.06,11.254,511.18,1.2616,15.085,0.30652,43.796,-120.64,9.7876,8.5454,0.015845,0.024648,-0.0081057,26777,0,33.432,0.11764,248.59,221.61,1.9316,0.083255,3923710,0,2.6946,0.63787,0.73431,0.38836,0.12861,0.1209,2.3902,4.2174,0.043663,0,0.013181,0.013181,0,0.39936,0.0026933,13.97,153.28,43.492,4.6573,NaN,-21.971,492.57,317.98,0.05,0.51509
27.261,4298.6,14.821,-9.6204,21.137,9.6255,511.81,11.282,511.93,1.2628,15.07,0.312,43.796,-120.64,9.7876,8.9173,0.015755,0.025218,-0.0079661,26777,0,33.432,0.11764,247.91,221.61,1.8824,0.082381,3882229,0,2.661,0.63796,0.74069,0.38847,0.1286,0.12088,2.5256,4.3277,0.042959,0,0.013181,0.013181,0,0.42694,0.0026623,13.97,153.28,43.02,4.6607,NaN,-21.976,492.52,317.98,0.05,0.51573
27.311,4299.3,14.339,-9.6362,20.792,9.6404,512.56,11.31,512.69,1.264,15.056,0.28477,43.796,-120.64,9.7876,8.6451,0.015663,0.025618,-0.0082478,26777,0,33.432,0.11764,248.41,221.61,1.9182,0.08012,3775372,0,2.502,0.63819,0.73637,0.38878,0.12858,0.12083,2.4261,4.1878,0.048446,0,0.013179,0.013179,0,0.46584,0.002632,13.97,153.28,42.54,4.6637,NaN,-21.981,492.47,317.98,0.05,0.51635
27.361,4300,13.858,-9.6119,20.453,9.6167,513.31,11.337,513.44,1.2653,15.042,0.30442,43.796,-120.64,9.7876,9.3293,0.01591,0.026207,-0.0079137,26777,0,33.432,0.11764,247.17,221.61,1.8295,0.079886,3764091,0,2.5261,0.63822,0.74792,0.38881,0.12858,0.12083,2.6785,4.4099,0.04473,0,0.013179,0.013179,0,0.49036,0.0026024,13.97,153.28,42.051,4.6665,NaN,-21.985,492.43,317.98,0.05,0.51699
27.411,4300.7,13.378,-9.5821,20.119,9.5878,514.07,11.366,514.19,1.2666,15.027,0.32937,43.796,-120.64,9.7876,10.107,0.015806,0.026815,-0.00759,26777,0,33.432,0.11764,245.83,221.61,1.7339,0.079909,3764924,0,2.5709,0.63822,0.76078,0.38881,0.12858,0.12083,2.9759,4.6466,0.040753,0,0.013179,0.013179,0,0.51309,0.0025735,13.97,153.28,41.554,4.6693,NaN,-21.99,492.38,317.97,0.05,0.51772
27.461,4301.4,12.899,-9.5688,19.792,9.5746,514.82,11.394,514.94,1.2678,15.011,0.33511,43.796,-120.64,9.7876,10.52,0.015704,0.027364,-0.0074906,26777,0,33.432,0.11764,245.15,221.61,1.6852,0.079129,3727932,0,2.5431,0.6383,0.76754,0.38891,0.12858,0.12081,3.1383,4.7437,0.040715,0,0.013179,0.013179,0,0.54492,0.0025451,13.97,153.28,41.048,4.6722,NaN,-21.994,492.34,317.97,0.05,0.51835
27.511,4302,12.422,-9.5497,19.471,9.5559,515.57,11.422,515.69,1.2692,14.994,0.34663,43.796,-120.64,9.7876,11.047,0.015944,0.027932,-0.0073577,26777,0,33.432,0.11764,244.31,221.61,1.6252,0.078629,3704145,0,2.5381,0.63836,0.77587,0.38898,0.12857,0.1208,3.3498,4.8692,0.040099,0,-0.019747,0.013179,0.032926,0.57502,0.0025175,13.97,153.28,40.533,4.6752,NaN,-21.998,492.3,317.97,0.05,0.51899
27.561,4302.6,11.944,-9.5621,19.157,9.5676,516.31,11.451,516.44,1.2705,14.978,0.3241,43.796,-120.64,9.7876,10.954,0.015832,0.028406,-0.0075013,26777,0,33.432,0.11764,244.46,221.61,1.6356,0.076618,3609178,0,2.4061,0.63859,0.77471,0.38926,0.12856,0.12076,3.312,4.7909,0.043924,0,0.013178,0.013178,0,0.62635,0.0024906,13.97,153.28,40.008,4.6786,NaN,-22.002,492.26,317.97,0.05,0.51965
27.611,4303.2,11.466,-9.5537,18.851,9.5592,517.06,11.48,517.19,1.2719,14.963,0.32381,43.796,-120.64,9.7876,11.287,0.015717,0.028904,-0.0074614,26777,0,33.432,0.11764,243.94,221.61,1.5985,0.075607,3561349,0,2.3587,0.6387,0.77994,0.38941,0.12855,0.12074,3.4475,4.8448,0.04401,0,0.013177,0.013177,0,0.66595,0.0024646,13.97,153.28,39.475,4.6825,NaN,-22.006,492.22,317.96,0.05,0.52029
27.661,4303.8,10.989,-9.5146,18.551,9.5212,517.81,11.509,517.94,1.2732,14.946,0.35456,43.796,-120.64,9.7876,12.202,0.015932,0.029472,-0.0072169,26777,0,33.432,0.11764,242.58,221.61,1.5011,0.076083,3583555,0,2.4285,0.63865,0.79307,0.38934,0.12856,0.12075,3.8305,5.0656,0.041453,0,-0.020819,0.013178,0.033996,0.68377,0.0024393,13.97,153.28,38.933,4.6872,NaN,-22.009,492.18,317.96,0.05,0.52092
27.711,4304.3,10.514,-9.5068,18.26,9.5133,518.56,11.538,518.68,1.2746,14.929,0.35277,43.796,-120.64,9.7876,12.528,0.015815,0.029985,-0.0072095,26777,0,33.432,0.11764,242.11,221.61,1.4677,0.075069,3535573,0,2.3775,0.63877,0.7976,0.38949,0.12855,0.12073,3.9708,5.1013,0.042311,0,0.013177,0.013177,0,0.72705,0.0024147,13.97,153.28,38.383,4.6926,NaN,-22.013,492.14,317.96,0.05,0.52165
27.761,4304.8,10.039,-9.4926,17.976,9.4993,519.3,11.567,519.43,1.276,14.912,0.3569,43.796,-120.64,9.7876,12.97,0.015696,0.030498,-0.0071732,26777,0,33.432,0.11764,241.5,221.61,1.4237,0.074354,3501729,0,2.349,0.63886,0.80331,0.38959,0.12854,0.12072,4.1637,5.161,0.042037,0,0.013177,0.013177,0,0.76668,0.002391,13.97,153.28,37.823,4.6989,NaN,-22.016,492.11,317.96,0.05,0.52225
27.811,4305.3,9.5645,-9.4712,17.701,9.4783,520.05,11.597,520.18,1.2775,14.894,0.3674,43.796,-120.64,9.7876,13.53,0.015898,0.031014,-0.0071156,26777,0,33.432,0.11764,240.75,221.61,1.3698,0.073979,3483895,0,2.3442,0.6389,0.80987,0.38965,0.12854,0.12071,4.4126,5.2438,0.042246,0,0.013177,0.013177,0,0.80093,0.0023681,13.97,153.28,37.255,4.7062,NaN,-22.019,492.08,317.96,0.05,0.52286
27.861,4305.8,9.0918,-9.4407,17.434,9.4486,520.79,11.627,520.92,1.2789,14.876,0.38556,43.796,-120.64,9.7876,14.214,0.015774,0.031543,-0.0070444,26777,0,33.432,0.11764,239.86,221.61,1.3067,0.07402,3485641,0,2.3667,0.6389,0.81681,0.38964,0.12854,0.12071,4.7244,5.346,0.040986,0,0.013177,0.013177,0,0.82756,0.002346,13.97,153.28,36.678,4.7147,NaN,-22.022,492.05,317.95,0.05,0.52348
27.911,4306.2,8.6201,-9.4231,17.177,9.4312,521.53,11.656,521.66,1.2804,14.857,0.39099,43.796,-120.64,9.7876,14.695,0.015654,0.032058,-0.0070383,26777,0,33.432,0.11764,239.26,221.61,1.2639,0.073476,3459894,0,2.344,0.63897,0.82104,0.38973,0.12854,0.1207,4.9485,5.3868,0.042071,0,0.013176,0.013176,0,0.8675,0.0023247,13.97,153.28,36.091,4.7244,NaN,-22.025,492.02,317.95,0.05,0.5241
27.961,4306.6,8.1495,-9.4025,16.929,9.4109,522.27,11.687,522.4,1.2819,14.838,0.39839,43.796,-120.64,9.7876,15.213,0.015849,0.032571,-0.0070357,26777,0,33.432,0.11764,238.64,221.61,1.2193,0.073067,3440472,0,2.3285,0.63902,0.82481,0.38979,0.12854,0.12069,5.1937,5.4272,0.042634,0,0.013176,0.013176,0,0.90555,0.0023044,13.97,153.28,35.496,4.7353,NaN,-22.028,491.99,317.95,0.05,0.5247
28.011,4307,7.6797,-9.3927,16.69,9.4011,523.01,11.717,523.15,1.2834,14.819,0.39575,43.796,-120.64,9.7876,15.59,0.015724,0.033068,-0.00707,26777,0,33.432,0.11764,238.2,221.61,1.1878,0.072177,3398418,0,2.2784,0.63913,0.82713,0.38992,0.12853,0.12068,5.3751,5.4284,0.043717,0,0.013176,0.013176,0,0.9566,0.0022849,13.97,153.28,34.892,4.7476,NaN,-22.031,491.96,317.95,0.05,0.52538
28.061,4307.4,7.2101,-9.3917,16.462,9.3996,523.75,11.747,523.89,1.2849,14.799,0.38553,43.796,-120.64,9.7876,15.869,0.015907,0.033545,-0.007125,26777,0,33.432,0.11764,237.88,221.61,1.1649,0.070894,3337914,0,2.2021,0.6393,0.82865,0.39012,0.12852,0.12065,5.5111,5.3999,0.046255,0,0.013175,0.013175,0,1.0203,0.0022665,13.97,153.28,34.279,4.7615,NaN,-22.033,491.94,317.95,0.05,0.52601
28.111,4307.7,6.7405,-9.388,16.245,9.3956,524.49,11.778,524.63,1.2864,14.781,0.37747,43.796,-120.64,9.7876,16.197,0.015774,0.034002,-0.0071735,26777,0,33.432,0.11764,237.51,221.61,1.1386,0.069721,3282536,0,2.1332,0.63945,0.83004,0.39031,0.12852,0.12063,5.6721,5.3746,0.048058,0,0.013175,0.013175,0,1.0839,0.002249,13.97,153.28,33.658,4.7769,NaN,-22.035,491.91,317.95,0.05,0.52663
28.161,4308.1,6.2717,-9.3671,16.039,9.3749,525.23,11.809,525.36,1.288,14.762,0.38322,43.796,-120.64,9.7876,16.738,0.015642,0.034456,-0.0071961,26777,0,33.432,0.11764,236.92,221.61,1.0963,0.069336,3264303,0,2.1126,0.6395,0.83122,0.39037,0.12851,0.12062,5.942,5.3886,0.048911,0,0.013175,0.013175,0,1.1255,0.0022326,13.97,153.28,33.029,4.7942,NaN,-22.037,491.89,317.94,0.05,0.52726
28.211,4308.4,5.8036,-9.3542,15.845,9.362,525.97,11.84,526.1,1.2896,14.744,0.38195,43.796,-120.64,9.7876,17.19,0.015806,0.034897,-0.0072372,26777,0,33.432,0.11764,236.44,221.61,1.062,0.068583,3228753,0,2.0675,0.63961,0.83146,0.39049,0.12851,0.12061,6.1714,5.3743,0.050723,0,0.013174,0.013174,0,1.18,0.0022172,13.97,153.28,32.391,4.8132,NaN,-22.039,491.87,317.94,0.05,0.5279
28.261,4308.7,5.3367,-9.3214,15.662,9.3298,526.7,11.871,526.84,1.2911,14.725,0.39561,43.796,-120.64,9.7876,17.845,0.015671,0.035338,-0.00727,26777,0,33.432,0.11764,235.77,221.61,1.014,0.06874,3236065,0,2.0753,0.63959,0.8308,0.39046,0.12851,0.12061,6.5091,5.3958,0.051085,0,0.013174,0.013174,0,1.2044,0.0022027,13.97,153.28,31.746,4.8341,NaN,-22.041,491.85,317.94,0.05,0.52852
28.311,4308.9,4.8713,-9.2908,15.491,9.2996,527.44,11.903,527.57,1.2928,14.706,0.40653,43.796,-120.64,9.7876,18.455,0.015833,0.035776,-0.0073203,26777,0,33.432,0.11764,235.18,221.61,0.97111,0.06879,3238355,0,2.0751,0.63958,0.82952,0.39046,0.12851,0.12062,6.8295,5.3993,0.052036,0,0.013174,0.013174,0,1.2327,0.0021893,13.97,153.28,31.093,4.8569,NaN,-22.043,491.84,317.94,0.05,0.52921
28.361,4309.1,4.4079,-9.2484,15.332,9.2581,528.17,11.934,528.31,1.2944,14.685,0.42503,43.796,-120.64,9.7876,19.132,0.015697,0.036219,-0.007384,26777,0,33.432,0.11764,234.54,221.61,0.92531,0.069353,3264777,0,2.1033,0.6395,0.82726,0.39037,0.12851,0.12063,7.1919,5.4113,0.05126,0,0.013175,0.013175,0,1.243,0.0021768,13.97,153.28,30.432,4.8817,NaN,-22.044,491.82,317.94,0.05,0.52985
28.411,4309.3,3.946,-9.2333,15.186,9.243,528.91,11.966,529.04,1.296,14.665,0.42279,43.796,-120.64,9.7876,19.589,0.015863,0.036657,-0.0074597,26777,0,33.432,0.11764,234.12,221.61,0.89544,0.068726,3235194,0,2.061,0.63959,0.82549,0.39047,0.12851,0.12061,7.4401,5.3652,0.053594,0,0.013174,0.013174,0,1.2966,0.0021653,13.97,153.28,29.763,4.9085,NaN,-22.046,491.81,317.94,0.05,0.5305
28.461,4309.5,3.4843,-9.2217,15.053,9.2312,529.64,11.998,529.77,1.2977,14.644,0.41772,43.796,-120.64,9.7876,20.034,0.015726,0.037075,-0.0075377,26777,0,33.432,0.11764,233.72,221.61,0.86706,0.067962,3199140,0,2.0104,0.6397,0.82345,0.39059,0.1285,0.1206,7.6799,5.2682,0.055986,0,0.013129,0.013129,0,1.3564,0.002155,13.97,153.28,29.086,4.9374,NaN,-22.047,491.8,317.94,0.05,0.53112
28.511,4309.7,3.0249,-9.1643,14.933,9.175,530.37,12.03,530.51,1.2994,14.623,0.44447,43.796,-120.64,9.7876,20.777,0.015874,0.037456,-0.0076549,26777,0,33.432,0.11764,233.08,221.61,0.82148,0.069598,3276105,0,2.0965,0.63947,0.81886,0.39033,0.12851,0.12063,7.9745,4.4485,0.054683,0,0.012151,0.012151,0,1.32,0.0021456,13.97,153.28,28.402,4.9684,NaN,-22.048,491.79,317.94,0.05,0.53185
28.561,4309.8,2.5667,-9.1678,14.826,9.1778,531.1,12.063,531.24,1.3011,14.602,0.42862,43.796,-120.64,9.7876,21.162,0.015709,0.037791,-0.0077393,26777,0,33.432,0.11764,232.76,221.61,0.79857,0.068398,3219568,0,2.019,0.63964,0.81652,0.39052,0.12851,0.12061,8.1305,3.9269,0.058566,0,0.011643,0.011643,0,1.3913,0.0021373,13.97,153.28,27.711,5.0018,NaN,-22.049,491.78,317.94,0.05,0.53302
28.611,4310,2.1075,-9.199,14.733,9.2075,531.83,12.095,531.97,1.3028,14.582,0.39478,43.796,-120.64,9.7876,21.46,0.015825,0.038076,-0.0077835,26777,0,33.432,0.11764,232.52,221.61,0.78117,0.065847,3099464,0,1.8674,0.64,0.81485,0.39094,0.12849,0.12056,8.2525,3.4429,0.063362,0,0.01125,0.01125,0,1.5239,0.0021302,13.97,153.28,27.015,5.0378,NaN,-22.05,491.77,317.94,0.05,0.53381
28.661,4310,1.6471,-9.2109,14.656,9.2185,532.56,12.128,532.69,1.3046,14.563,0.37437,43.796,-120.64,9.7876,21.901,0.015638,0.038299,-0.0078351,26777,0,33.432,0.11764,232.17,221.61,0.75603,0.064161,3020090,0,1.7663,0.64025,0.81179,0.39124,0.12848,0.12054,8.4354,2.8195,0.067772,0,0.010669,0.010669,0,1.6239,0.0021245,13.97,153.28,26.314,5.0764,NaN,-22.05,491.76,317.94,0.05,0.53444
28.711,4310.1,1.1871,-9.1898,14.593,9.1975,533.28,12.161,533.42,1.3063,14.545,0.37492,43.796,-120.64,9.7876,22.488,0.015849,0.038456,-0.0079381,26777,0,33.432,0.11764,231.72,221.61,0.72358,0.064077,3016101,0,1.751,0.64027,0.80687,0.39125,0.12848,0.12053,8.6831,2.0967,0.070017,0,0.0098955,0.0098955,0,1.6416,0.0021199,13.97,153.28,25.61,5.1179,NaN,-22.051,491.76,317.94,0.05,0.53511
28.761,4310.2,0.72813,-9.1691,14.545,9.1768,534.01,12.194,534.15,1.3081,14.527,0.37463,43.796,-120.64,9.7876,23.07,0.015629,0.03856,-0.0080463,26777,0,33.432,0.11764,231.28,221.61,0.69248,0.063959,3010520,0,1.733,0.64029,0.80155,0.39127,0.12848,0.12053,8.9334,1.3746,0.071924,0,0.0091286,0.0091286,0,1.6566,0.0021164,13.97,153.28,24.903,5.1624,NaN,-22.051,491.75,317.94,0.05,0.53579
28.811,4310.2,0.2702,-9.1461,14.511,9.1538,534.73,12.228,534.87,1.3099,14.509,0.3752,43.796,-120.64,9.7876,23.653,0.015807,0.038609,-0.0081629,26777,0,33.432,0.11764,230.86,221.61,0.66235,0.063942,3009745,0,1.7196,0.64029,0.79576,0.39128,0.12848,0.12053,9.1887,0.65159,0.074632,0,0.0083603,0.0083603,0,1.6617,0.0021141,13.97,153.28,24.195,5.2101,NaN,-22.051,491.75,317.94,0.05,0.5366
28.861,4310.2,-0.18634,-9.1198,14.492,9.1276,535.46,12.261,535.6,1.3117,14.491,0.37707,43.796,-120.64,9.7876,24.232,0.015833,0.038604,-0.0082937,26777,0,33.432,0.11764,230.46,221.61,0.63346,0.064072,3015856,0,1.7132,0.64027,0.78957,0.39125,0.12848,0.12053,9.4462,-0.060361,0.076235,0,0.0075982,0.0075982,0,1.6545,0.0021129,13.97,153.28,23.486,5.2611,NaN,-22.051,491.75,317.94,0.05,0.53722
# Event APOGEE occurred at t=28.911 seconds
28.911,4310.2,-0.64221,-9.1116,14.487,9.1191,536.18,12.295,536.32,1.3136,14.473,0.36806,43.796,-120.64,9.7876,24.826,0.015842,0.038554,-0.0083813,26777,0,33.432,0.11764,230.06,221.61,0.60475,0.063303,2979658,0,1.6587,0.64053,0.78315,0.39153,0.12848,0.12052,9.7151,-0.84433,0.079909,0,0.0068153,0.0068153,0,1.6906,0.0021128,13.97,153.28,22.777,5.3154,NaN,-22.051,491.75,317.94,0.0025,0.53847
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=28.912 seconds
28.96,4310.1,-1.115,-9.6348,20.126,10.705,536.89,12.328,537.03,1.3154,14.254,4.6661,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.063302,2979618,0,125.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021128,NaN,NaN,NaN,NaN,5.6479,-22.051,491.75,317.94,0.046706,0.53934
29.008,4310.1,-1.5652,-9.532,20.007,10.587,537.56,12.359,537.7,1.3171,14.036,4.6065,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.062928,2962030,0,123.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020847,NaN,NaN,NaN,NaN,5.7269,-22.051,491.76,317.94,0.047229,0.54695
29.055,4310,-2.0133,-9.4257,20.144,10.516,538.22,12.391,538.36,1.3188,13.815,4.6627,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.063358,2982272,0,125.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020579,NaN,NaN,NaN,NaN,6.0514,-22.05,491.76,317.94,0.047547,0.54715
29.103,4309.9,-2.4617,-9.3242,20.029,10.397,538.88,12.422,539.02,1.3205,13.593,4.6002,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.062996,2965264,0,123.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020316,NaN,NaN,NaN,NaN,6.1176,-22.05,491.77,317.94,0.04809,0.54722
29.152,4309.7,-2.9139,-9.235,19.525,10.212,539.53,12.454,539.68,1.3223,13.38,4.3589,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.061412,2890732,0,117.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020066,NaN,NaN,NaN,NaN,5.7806,-22.049,491.77,317.94,0.048962,0.54729
29.202,4309.6,-3.3668,-9.1386,19.365,10.088,540.19,12.485,540.34,1.324,13.168,4.2731,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.060909,2867087,0,115.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019842,NaN,NaN,NaN,NaN,5.7694,-22.048,491.78,317.94,0.049563,0.54735
29.252,4309.4,-3.8195,-9.039,19.324,9.9833,540.85,12.517,540.99,1.3258,12.956,4.2382,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.060779,2861042,0,115.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019633,NaN,NaN,NaN,NaN,5.8651,-22.047,491.79,317.94,0.050084,0.54741
29.302,4309.2,-4.2714,-8.9365,19.361,9.8895,541.49,12.548,541.64,1.3275,12.742,4.2357,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.060896,2866592,0,115.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019438,NaN,NaN,NaN,NaN,6.0297,-22.046,491.8,317.94,0.050559,0.54747
29.354,4309,-4.7266,-8.8568,18.931,9.7281,542.14,12.58,542.29,1.3293,12.535,4.0242,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059543,2802928,0,110.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019255,NaN,NaN,NaN,NaN,5.7057,-22.045,491.82,317.94,0.051397,0.54754
29.406,4308.7,-5.1844,-8.7761,18.588,9.5841,542.79,12.612,542.94,1.331,12.334,3.8516,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.058464,2752227,0,106.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019097,NaN,NaN,NaN,NaN,5.4467,-22.043,491.83,317.94,0.05217,0.5476
29.458,4308.4,-5.638,-8.6517,19.027,9.5379,543.43,12.643,543.58,1.3328,12.124,4.015,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059845,2817283,0,111.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018964,NaN,NaN,NaN,NaN,5.9779,-22.042,491.85,317.94,0.052422,0.54768
29.512,4308.1,-6.0947,-8.5766,18.65,9.3896,544.07,12.675,544.22,1.3346,11.92,3.8217,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.05866,2761580,0,107.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018832,NaN,NaN,NaN,NaN,5.6589,-22.04,491.87,317.94,0.05325,0.54774
29.566,4307.8,-6.5554,-8.5114,18.181,9.2373,544.71,12.707,544.86,1.3364,11.726,3.5896,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.057183,2692142,0,102.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018726,NaN,NaN,NaN,NaN,5.2133,-22.038,491.89,317.94,0.054128,0.54781
29.62,4307.4,-7.0127,-8.3871,18.547,9.1706,545.34,12.739,545.49,1.3381,11.524,3.709,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.058333,2746372,0,106.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018651,NaN,NaN,NaN,NaN,5.6283,-22.036,491.91,317.95,0.054522,0.54787
29.675,4307,-7.4648,-8.248,19.057,9.1204,545.97,12.77,546.12,1.3399,11.31,3.8926,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059937,2822019,0,112.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001858,NaN,NaN,NaN,NaN,6.201,-22.033,491.94,317.95,0.054822,0.54793
29.731,4306.6,-7.9184,-8.161,18.912,8.9973,546.59,12.802,546.74,1.3417,11.1,3.788,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.05948,2800606,0,110.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018508,NaN,NaN,NaN,NaN,6.0707,-22.031,491.96,317.95,0.055572,0.548
29.787,4306.1,-8.3731,-8.0735,18.786,8.8765,547.21,12.834,547.36,1.3435,10.892,3.6892,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059084,2782090,0,108.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018458,NaN,NaN,NaN,NaN,5.9406,-22.028,491.99,317.95,0.056329,0.54806
29.844,4305.6,-8.8296,-7.9901,18.628,8.7528,547.82,12.865,547.97,1.3453,10.688,3.5734,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.058587,2758829,0,107.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018429,NaN,NaN,NaN,NaN,5.753,-22.025,492.02,317.95,0.057124,0.54812
29.902,4305.1,-9.2831,-7.8627,18.916,8.6678,548.43,12.897,548.59,1.3471,10.478,3.6482,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059493,2801595,0,110.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018422,NaN,NaN,NaN,NaN,6.0459,-22.022,492.06,317.95,0.057685,0.54819
29.961,4304.5,-9.7397,-7.7918,18.652,8.5332,549.04,12.929,549.19,1.3489,10.274,3.4789,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.058662,2762626,0,107.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018423,NaN,NaN,NaN,NaN,5.7051,-22.018,492.09,317.96,0.058595,0.54825
30.02,4304,-10.192,-7.6486,19.051,8.452,549.64,12.96,549.79,1.3508,10.061,3.5966,43.796,-120.64,9.7876,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.059918,2821916,0,112.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018451,NaN,NaN,NaN,NaN,6.1049,-22.015,492.13,317.96,0.059157,0.54831
